pathway,fgsea.FDR,fgsea.ES,fgsea.NES,fgsea.size,fgsea.FC,gage.FDR,gage.geomean,gage.statmean,gage.size,gage.FC,group
BIOCARTA_CDK5_PATHWAY,0.5482073608488186,0.6117524267101541,1.2782980811512223,11,up,0.6555526856430455,0.2820579990909874,0.5864861227524932,11,up,AM
BIOCARTA_MYOSIN_PATHWAY,0.9981479965221325,0.3246438230034262,0.6783652305796216,11,up,0.7471482812554315,0.4842382328272319,0.04033443000988235,11,up,AM
BIOCARTA_PLATELETAPP_PATHWAY,1,0.3313361955049159,0.6859205706386349,10,up,0.7397702372495261,0.46500802367341404,0.08921398348915038,10,up,AM
BIOCARTA_PS1_PATHWAY,0.2814645308924485,0.6773125364817385,1.5025434334421894,14,up,0.4503151800193693,0.09845141209306267,1.3396187180267507,14,up,AM
BIOCARTA_AKAPCENTROSOME_PATHWAY,0.825831850626819,0.4548968076015769,0.9947337351109135,13,up,0.7214718721192666,0.4330932579425165,0.17053326114226072,13,up,AM
BIOCARTA_PTEN_PATHWAY,0.8707756164185521,0.40532821834104693,0.9318739610496943,18,up,0.6895330605213034,0.3710877965306512,0.3317285984482102,18,up,AM
BIOCARTA_RAB_PATHWAY,0.9796173142980529,0.34249737785483014,0.7489472123040857,13,up,0.6995009609149879,0.38993725020485415,0.2838999127513021,13,up,AM
BIOCARTA_RAC1_PATHWAY,0.9161406279645763,0.3729848784198172,0.8693805908388442,20,up,0.7466361122002592,0.4829006452785339,0.04316293036764163,20,up,AM
BIOCARTA_RAS_PATHWAY,0.8293355471151045,0.41778684873360306,0.9939074709221635,22,up,0.6696653357834753,0.31556538770284925,0.484143928087527,22,up,AM
BIOCARTA_NKCELLS_PATHWAY,0.9905090595340811,0.3233162481780242,0.7367380471732211,17,up,0.7366739374908976,0.4505313432530369,0.12535693669938053,17,up,AM
BIOCARTA_RB_PATHWAY,0.8990708690107487,0.4151752997626872,0.8876867659460992,12,up,0.7382038815398743,0.45566301772821666,0.11277723406804191,12,up,AM
BIOCARTA_BAD_PATHWAY,0.9185557431827248,0.36256470347349823,0.8694961967189463,23,up,0.7490108579656265,0.4913236251216554,0.021876614693836685,23,up,AM
BIOCARTA_CK1_PATHWAY,0.9880306318898482,0.33307013066377833,0.7283324252722492,13,up,0.7496292615784804,0.49358443749355063,0.01628826469942882,13,up,AM
BIOCARTA_EIF2_PATHWAY,0.610725196271278,0.581215141353165,1.2032112000720516,10,up,0.5779605766570134,0.188330062232043,0.9092974062616492,10,up,AM
BIOCARTA_EIF4_PATHWAY,0.6528435194208548,-0.3997330022501352,-1.1267132395579222,23,down,0.8979929979887944,0.8447905402982554,-1.0319563461760592,23,up,AM
BIOCARTA_STEM_PATHWAY,0.02493657248114552,0.9255079892358136,1.9339115548630312,11,up,0.1427364852111065,0.008584689864581807,2.811133489249648,11,up,AM
BIOCARTA_P27_PATHWAY,1,0.21528434940303165,0.47076743871143023,13,up,0.7708106493465248,0.5506244877848611,-0.1292875789330232,13,up,AM
BIOCARTA_PGC1A_PATHWAY,0.6731903976543888,0.5201694380422086,1.1612199788578002,15,up,0.6963127470520438,0.38108534557919216,0.3055989341596749,15,up,AM
BIOCARTA_PML_PATHWAY,0.21171980242478672,0.6631235364639682,1.511054090359418,17,up,0.44628827093698004,0.09465870705964971,1.3569052376043667,17,up,AM
BIOCARTA_DREAM_PATHWAY,0.4240543735224586,0.6430318164029283,1.3748670352726542,12,up,0.5780832701659593,0.18940789372583045,0.8982035373935155,12,up,AM
BIOCARTA_LEPTIN_PATHWAY,1,-0.25582999124887384,-0.5668392995161065,10,down,0.7995599569189132,0.6111650780389009,-0.2894994576735722,10,up,AM
BIOCARTA_RHO_PATHWAY,1,-0.1514026034381637,-0.407581739746649,20,down,0.8176988207573137,0.6569316623164534,-0.40875456608870153,20,up,AM
BIOCARTA_AKAP13_PATHWAY,1,0.31879964698174135,0.6599678475932372,10,up,0.7620374990694784,0.5172399218431873,-0.04400353053168165,10,up,AM
BIOCARTA_ATRBRCA_PATHWAY,0.8707756164185521,0.4016988145900857,0.9363091454193309,20,up,0.7811926379571956,0.5708176008053476,-0.17967249473221567,20,up,AM
BIOCARTA_CARDIACEGF_PATHWAY,0.5084348641049671,0.5869522229889197,1.317222608118297,16,up,0.6450917775756265,0.2654173881906252,0.6356269347558005,16,up,AM
BIOCARTA_HER2_PATHWAY,0.17531440891124686,0.6582964156128429,1.5660754462285236,22,up,0.6032829035245678,0.21464790779651832,0.8031373877768697,22,up,AM
BIOCARTA_ERK5_PATHWAY,0.8133691832069524,-0.4054076917469533,-0.991586369558904,14,down,0.8761484887320057,0.797920841262551,-0.8556814609270755,14,up,AM
BIOCARTA_MAL_PATHWAY,0.912597467234419,0.37483605733583336,0.8651856211290639,19,up,0.6958493608237054,0.37899547122960264,0.3114685590895241,19,up,AM
BIOCARTA_MEF2D_PATHWAY,1,0.3087044604824779,0.7097301282425499,18,up,0.7416166475383801,0.46852244848973035,0.07994113791086295,18,up,AM
BIOCARTA_MITOCHONDRIA_PATHWAY,0.6887919304711075,0.49210668950529884,1.1358662633673675,19,up,0.6457911539604886,0.2686414501238047,0.624234405950012,19,up,AM
BIOCARTA_ACH_PATHWAY,0.8707756164185521,0.4185422760948415,0.9152364110813813,13,up,0.6968368240258161,0.38406540996169347,0.2981981887095342,13,up,AM
BIOCARTA_PARKIN_PATHWAY,0.58211546574646,0.6502083993845414,1.2445763575159736,7,up,NA,NA,NA,NA,NA,AM
BIOCARTA_CDC42RAC_PATHWAY,0.7538459067989851,0.5367090646194501,1.0719060554970423,8,up,NA,NA,NA,NA,NA,AM
BIOCARTA_RANMS_PATHWAY,1,-0.2119055321902297,-0.46951642707694574,10,down,0.805792928754336,0.6202580219091949,-0.31377151251835006,10,up,AM
BIOCARTA_BARR_MAPK_PATHWAY,0.955543040151982,0.3719346120576503,0.7952338039126889,12,up,0.7654087145894057,0.5333031404949409,-0.08453907475213805,12,up,AM
BIOCARTA_TOB1_PATHWAY,0.17566996082621084,0.6680156267505365,1.5358081179024499,18,up,0.45730923566122056,0.10488555629393338,1.2913637846420007,18,up,AM
BIOCARTA_BARRESTIN_SRC_PATHWAY,0.9965069224198123,0.3218053756046789,0.7183944386707112,15,up,0.7598970781513068,0.5142339488505602,-0.03600814491073926,15,up,AM
BIOCARTA_NKT_PATHWAY,0.02493657248114552,0.7981825813832004,1.9350900232449535,25,up,0.13653638916632777,0.007292562976118941,2.5964555026936873,25,up,AM
BIOCARTA_IL1R_PATHWAY,0.02493657248114552,0.8226752824239307,2.103465458696078,31,up,0.08118470553910427,0.0030591369513765223,2.9196317051142233,31,up,AM
BIOCARTA_MET_PATHWAY,0.9258896477354421,0.3319143222810412,0.8577405568283457,33,up,0.6984625897711148,0.3868391873044475,0.28928999807523775,33,up,AM
BIOCARTA_GPCR_PATHWAY,1,0.18827584692373867,0.466979776368567,28,up,0.8010662382957588,0.6159005683126727,-0.29678846173205514,28,up,AM
BIOCARTA_IGF1MTOR_PATHWAY,0.8654082209911728,-0.35561645769582084,-0.950489953456765,19,down,0.8242569251765953,0.672803498461104,-0.45352139103406564,19,up,AM
BIOCARTA_SODD_PATHWAY,0.3776535940636113,0.6895635064651455,1.4275101853130716,10,up,0.4812240257238707,0.12087153556722895,1.2371206185699384,10,up,AM
BIOCARTA_SHH_PATHWAY,0.8707756164185521,-0.39102591714169915,-0.9336107941271413,13,down,0.8463320078003874,0.7146806315404652,-0.5774523777691577,13,up,AM
BIOCARTA_PTC1_PATHWAY,0.9677426440949015,0.371943248059071,0.7699838665832696,10,up,0.751735696608713,0.4988723800723611,0.0028665034387626532,10,up,AM
BIOCARTA_SPRY_PATHWAY,1,-0.1817713160045779,-0.4689126012844167,17,down,0.8176988207573137,0.6511228575147986,-0.3930826077498768,17,up,AM
BIOCARTA_BARRESTIN_PATHWAY,0.9247623650716932,0.40534034632413946,0.83912136804078985,10,up,0.7842317997123556,0.5758542299503653,-0.1941228088222053,10,up,AM
BIOCARTA_STATHMIN_PATHWAY,1,0.2915571826057185,0.672963758930387,19,up,0.7471482812554315,0.485914658680036,0.03556123796428488,19,up,AM
BIOCARTA_HSP27_PATHWAY,0.04085322021593845,0.798069566975428,1.74515782034489,13,up,0.28089262415894045,0.03013165941381812,2.0323326403027915,13,up,AM
BIOCARTA_TCR_PATHWAY,0.9509023471287622,0.30497907449183553,0.837923408846197,43,up,0.7462699525364503,0.48025368938632895,0.049672769438193126,43,up,AM
BIOCARTA_TCYTOTOXIC_PATHWAY,0.9550128033483679,0.3730384337306863,0.7975938862482195,12,up,0.7690589595469555,0.5398600595742542,-0.10129510923310003,12,up,AM
BIOCARTA_THELPER_PATHWAY,1,0.312503743000851,0.6681645972894832,12,up,0.8066383632545511,0.6287088125053125,-0.3327541183942098,12,up,AM
BIOCARTA_TALL1_PATHWAY,0.907088494487507,0.3935691629386136,0.8730899393218258,14,up,0.6728478102252425,0.3278974695364257,0.45090684045341173,14,up,AM
BIOCARTA_TEL_PATHWAY,0.907088494487507,0.3886114895467705,0.8721115957255632,16,up,0.718487339787166,0.42696464895790287,0.18668756751656482,16,up,AM
BIOCARTA_TGFB_PATHWAY,1,0.27275467668284864,0.6295643648558567,19,up,0.7462699525364503,0.4814965465964697,0.04686005799270985,19,up,AM
BIOCARTA_TH1TH2_PATHWAY,0.02493657248114552,0.8478306044044506,1.9761859379155817,20,up,0.06836070788383,0.002270508251078738,3.108226079747686,20,up,AM
BIOCARTA_41BB_PATHWAY,0.02493657248114552,0.8334187226012386,1.8991043154402514,17,up,0.14577648091533596,0.008855922394593131,2.5531641367752402,17,up,AM
BIOCARTA_CTLA4_PATHWAY,0.36477218225419666,0.6054259632426829,1.411171369367597,20,up,0.45839632066355185,0.10561986761377948,1.2757730487869148,20,up,AM
BIOCARTA_LONGEVITY_PATHWAY,0.8851702047038711,0.42675650928341724,0.9124485627848739,12,up,0.6895330605213034,0.37149977964186676,0.3324414370517254,12,up,AM
BIOCARTA_SARS_PATHWAY,0.535110294117647,-0.6506797674656735,-1.3108021544004975,7,down,NA,NA,NA,NA,NA,AM
BIOCARTA_PAR1_PATHWAY,0.9686009810485467,-0.2959672241805368,-0.791059769727278,19,down,0.8176988207573137,0.6569483344504451,-0.4076263506435221,19,up,AM
BIOCARTA_STRESS_PATHWAY,0.09727348045492205,0.6958786649042049,1.6874098973393268,24,up,0.3575072734038708,0.05294795560144503,1.6615738664901718,24,up,AM
BIOCARTA_TNFR1_PATHWAY,0.4756569015647462,0.5267232487439587,1.3249880473795292,29,up,0.5486466330071215,0.16597299400664273,0.9811893269997513,29,up,AM
BIOCARTA_TNFR2_PATHWAY,0.054389023650697386,0.770224869053018,1.7285182185445827,16,up,0.1879558393338094,0.014531282992321645,2.3081018872599164,16,up,AM
BIOCARTA_TOLL_PATHWAY,0.35854314818374017,0.5763088590886873,1.3971859942090097,25,up,0.3947142755806633,0.06989552571299491,1.5015923502059167,25,up,AM
BIOCARTA_TPO_PATHWAY,0.9258896477354421,0.3596133698895706,0.8624183612267179,23,up,0.6995009609149879,0.38977621275788404,0.2818275899803584,23,up,AM
BIOCARTA_CREB_PATHWAY,0.535110294117647,-0.4530305212149276,-1.2397102228884933,21,down,0.907835474157013,0.8630141536196381,-1.117295619712753,21,up,AM
BIOCARTA_CARM1_PATHWAY,0.6787738925400091,-0.5044767911069082,-1.1385400146995313,11,down,0.8452586856768792,0.7123318574928781,-0.5735953766710764,11,up,AM
BIOCARTA_TFF_PATHWAY,0.9797352596574658,-0.28811011033098494,-0.7700593137147699,19,down,0.8591938127864763,0.7559188946370732,-0.7026474517681681,19,up,AM
BIOCARTA_TRKA_PATHWAY,0.8840221728390981,-0.3819183700609872,-0.8876441081474271,12,down,0.859313709232201,0.7601917957345907,-0.7268219518862572,12,up,AM
BIOCARTA_ARF_PATHWAY,0.9985824742268041,0.3105599123193572,0.696950316670009,16,up,0.7598970781513068,0.5143211765011493,-0.03622578829239503,16,up,AM
BIOCARTA_UCALPAIN_PATHWAY,0.3955508158645091,0.6399239563217713,1.3993370290178797,13,up,0.557918383704553,0.1733535122482478,0.9725580452852657,13,up,AM
BIOCARTA_VEGF_PATHWAY,0.535110294117647,0.5171978927972519,1.2648318531450724,26,up,0.602883467327398,0.21354553642286736,0.8013266240508791,26,up,AM
BIOCARTA_VITCB_PATHWAY,0.9746662591407047,0.3645254027904319,0.7546277034818599,10,up,0.718487339787166,0.425034287147507,0.1922233604584155,10,up,AM
BIOCARTA_WNT_PATHWAY,1,0.29651412317959136,0.711094874675116,23,up,0.732358562148753,0.444740186080459,0.1400275680978088,23,up,AM
BIOCARTA_ACTINY_PATHWAY,0.6887919304711075,0.5339269839677312,1.1415898728093505,12,up,0.6450917775756265,0.26463657969167353,0.6397009877482048,12,up,AM
BIOCARTA_PDZS_PATHWAY,0.8707756164185521,-0.3605317935865102,-0.9300581901059085,17,down,0.7995599569189132,0.6089021664376056,-0.2788746428538211,17,up,AM
BIOCARTA_RACC_PATHWAY,0.9677426440949015,0.3789254688696978,0.7697689891914808,9,up,NA,NA,NA,NA,NA,AM
BIOCARTA_EICOSANOID_PATHWAY,0.13768950297447705,0.6984588461870902,1.6121622742660775,19,up,0.4231236938817062,0.08286943024943479,1.4272361037248125,19,up,AM
BIOCARTA_CHREBP_PATHWAY,0.5599797658621188,-0.4643669480964416,-1.1979201029546607,17,down,0.8587871340000384,0.7535587284425831,-0.6953537248188962,17,up,AM
BIOCARTA_LIS1_PATHWAY,0.9102257620288179,0.3748836609904647,0.8542442820974054,17,up,0.6883781585413051,0.3669533706369884,0.343087516634049,17,up,AM
BIOCARTA_HSWI_SNF_PATHWAY,1,0.28559154126348263,0.610623589097549,12,up,0.7477997565321138,0.4870096260000436,0.033192364465240175,12,up,AM
BIOCARTA_PCAF_PATHWAY,0.02493657248114552,0.8005574447384924,1.750598122185654,13,up,0.16505292289335605,0.011038099421503614,2.459361221095491,13,up,AM
BIOCARTA_LYMPHOCYTE_PATHWAY,0.4403544552398757,0.701316268573605,1.4006567145193587,8,up,NA,NA,NA,NA,NA,AM
BIOCARTA_AMAN_PATHWAY,0.9258896477354421,0.37881629894852176,0.8283666661912383,13,up,0.7382038815398743,0.4586284278638024,0.10512462993333212,13,up,AM
BIOCARTA_NEUTROPHIL_PATHWAY,0.4124394749590319,0.735375123744367,1.4075956167037205,7,up,NA,NA,NA,NA,NA,AM
BIOCARTA_EFP_PATHWAY,0.7471833077414014,0.4794226289369942,1.075907545700256,16,up,0.6280658811660422,0.24158548481117514,0.7112246260523692,16,up,AM
BIOCARTA_CREM_PATHWAY,0.996782390671047,0.43862456288136586,0.7045069007495486,3,up,NA,NA,NA,NA,NA,AM
BIOCARTA_ERAD_PATHWAY,1,0.1866104299923427,0.430728734929131,19,up,0.7691714384060746,0.5447095091324885,-0.1135449254486599,19,up,AM
BIOCARTA_BTG2_PATHWAY,0.7840761626474003,0.5201227047767929,1.038780064665113,8,up,NA,NA,NA,NA,NA,AM
BIOCARTA_TERT_PATHWAY,0.9212652767437927,-0.40748860216139915,-0.8449363313256876,8,down,NA,NA,NA,NA,NA,AM
BIOCARTA_GHRELIN_PATHWAY,0.380445055417132,0.7307009569209989,1.459343305551314,8,up,NA,NA,NA,NA,NA,AM
BIOCARTA_VOBESITY_PATHWAY,0.21787204267004648,0.8007442201789554,1.532719856888374,7,up,NA,NA,NA,NA,NA,AM
BIOCARTA_ERBB3_PATHWAY,0.6655072463768116,0.6612731664911877,1.17587885435804,5,up,NA,NA,NA,NA,NA,AM
BIOCARTA_CTBP1_PATHWAY,1,0.21543637187035003,0.43026579352796746,8,up,NA,NA,NA,NA,NA,AM
BIOCARTA_PRION_PATHWAY,0.5685968466606025,0.5900568848410535,1.2616012757217945,12,up,0.47938418389122867,0.11726408447967662,1.2268099102128667,12,up,AM
BIOCARTA_PLK3_PATHWAY,0.7851818765528601,0.5199401518380647,1.0384154730951713,8,up,NA,NA,NA,NA,NA,AM
BIOCARTA_FXR_PATHWAY,0.8591755616503369,0.5326750361674766,0.9472050931649091,5,up,NA,NA,NA,NA,NA,AM
BIOCARTA_MHC_PATHWAY,0.352233676975945,0.6763199811480218,1.4460404969977216,12,up,0.44633441432079374,0.09575756285697459,1.3551252387139987,12,up,AM
BIOCARTA_ACETAMINOPHEN_PATHWAY,0.6258566978193145,0.7223249623592657,1.224736303375451,4,up,NA,NA,NA,NA,NA,AM
BIOCARTA_PRC2_PATHWAY,0.6833643249126944,0.534250050731065,1.1682573708285242,13,up,0.7411916290126922,0.4667378166538632,0.08463445270279062,13,up,AM
BIOCARTA_SM_PATHWAY,0.8552549672996591,0.42676593708053595,0.9467333348176564,14,up,0.7382038815398743,0.4595974332102513,0.10326482493236737,14,up,AM
BIOCARTA_RANBP2_PATHWAY,0.996782390671047,0.329980474648505,0.6895165252207607,11,up,0.7281172580414477,0.4407345790733392,0.1519116407121089,11,up,AM
BIOCARTA_IRES_PATHWAY,0.8807654609630395,0.4733334098600788,0.9060165505273201,7,up,NA,NA,NA,NA,NA,AM
BIOCARTA_PLC_PATHWAY,0.8416557531153837,-0.4289867875228554,-0.9285274965933628,9,down,NA,NA,NA,NA,NA,AM
BIOCARTA_BBCELL_PATHWAY,0.1527846027846028,0.7983048885782184,1.62171824707509,9,up,NA,NA,NA,NA,NA,AM
BIOCARTA_CDC25_PATHWAY,0.742009725452294,0.5497627186714369,1.097976587461337,8,up,NA,NA,NA,NA,NA,AM
BIOCARTA_DSP_PATHWAY,0.06728007970462403,0.8379698091890582,1.6735788008915644,8,up,NA,NA,NA,NA,NA,AM
BIOCARTA_NPC_PATHWAY,1,0.2738666013736533,0.5722627908646054,11,up,0.753432583154139,0.5009576126071328,-0.0024475004254615406,11,up,AM
BIOCARTA_FLUMAZENIL_PATHWAY,0.9154203069010372,-0.5120883280597426,-0.8820978333106823,4,down,NA,NA,NA,NA,NA,AM
BIOCARTA_MELANOCYTE_PATHWAY,0.7038799234806494,0.5958124449295328,1.140456018677993,7,up,NA,NA,NA,NA,NA,AM
BIOCARTA_S1P_PATHWAY,0.336603049365604,0.7434613676392363,1.484828177004354,8,up,NA,NA,NA,NA,NA,AM
BIOCARTA_HBX_PATHWAY,1,0.3171820416612757,0.6071242242547622,7,up,NA,NA,NA,NA,NA,AM
BIOCARTA_MALATEX_PATHWAY,1,0.26893963899851203,0.5371215927014296,8,up,NA,NA,NA,NA,NA,AM
BIOCARTA_TSP1_PATHWAY,0.7124947245599663,0.5934083723670482,1.135854337315751,7,up,NA,NA,NA,NA,NA,AM
BIOCARTA_NPP1_PATHWAY,0.6048327982290247,0.6016641646660199,1.2222520097401026,9,up,NA,NA,NA,NA,NA,AM
BIOCARTA_CPSF_PATHWAY,0.8654082209911728,-0.4139047565708464,-0.9170835723195762,10,down,0.8610646315818542,0.7678297181433789,-0.758056012594938,10,up,AM
BIOCARTA_HES_PATHWAY,0.24415834845735027,0.716864799282023,1.53272941733045,12,up,0.4231236938817062,0.08318140840223841,1.4457780763968087,12,up,AM
BIOCARTA_ERBB4_PATHWAY,0.9220658537130914,-0.45597968740025446,-0.8390390355888312,5,down,NA,NA,NA,NA,NA,AM
BIOCARTA_RHODOPSIN_PATHWAY,0.5196005054341638,-0.65626191776667675,-1.3220474627789058,7,down,NA,NA,NA,NA,NA,AM
BIOCARTA_RNAPOL3_PATHWAY,0.9946958608980738,0.36917434138990857,0.7066436815186037,7,up,NA,NA,NA,NA,NA,AM
BIOCARTA_TERC_PATHWAY,0.9474100049786783,0.4427360285960721,0.8201480284930417,6,up,NA,NA,NA,NA,NA,AM
BIOCARTA_EOSINOPHILS_PATHWAY,0.025041881893061568,0.9041270398681276,1.730606893229756,7,up,NA,NA,NA,NA,NA,AM
BIOCARTA_REELIN_PATHWAY,0.8362861212602145,-0.5145635012971264,-0.9851542383382478,6,down,NA,NA,NA,NA,NA,AM
BIOCARTA_BARD1_PATHWAY,0.5706489550723411,-0.6184097842325013,-1.282285913210303,8,down,NA,NA,NA,NA,NA,AM
BIOCARTA_LDL_PATHWAY,0.02554517133956386,0.9412864432188729,1.7436896272056297,6,up,NA,NA,NA,NA,NA,AM
BIOCARTA_SAM68_PATHWAY,0.7471833077414014,0.5963368475578447,1.1046864457659387,6,up,NA,NA,NA,NA,NA,AM
BIOCARTA_FBW7_PATHWAY,0.9417169107091586,0.4025879477610198,0.8178381847308317,9,up,NA,NA,NA,NA,NA,AM
BIOCARTA_CB1R_PATHWAY,0.8807654609630395,0.4716557950867649,0.902805395940787,7,up,NA,NA,NA,NA,NA,AM
BIOCARTA_SUMO_PATHWAY,1,0.34193673588201046,0.6334219979617552,6,up,NA,NA,NA,NA,NA,AM
BIOCARTA_IFNA_PATHWAY,0.02493657248114552,0.9194109869706748,1.867739500865614,9,up,NA,NA,NA,NA,NA,AM
BIOCARTA_PKC_PATHWAY,0.2864145349946433,0.7797232498622031,1.492483214770187,7,up,NA,NA,NA,NA,NA,AM
BIOCARTA_PPARG_PATHWAY,1,-0.2677259105942219,-0.5551354013301028,8,down,NA,NA,NA,NA,NA,AM
BIOCARTA_ION_PATHWAY,0.6521846845692395,-0.6484476067270375,-1.1931953760487524,5,down,NA,NA,NA,NA,NA,AM
BIOCARTA_PELP1_PATHWAY,0.8807654609630395,-0.4847943217682179,-0.9281598473431084,6,down,NA,NA,NA,NA,NA,AM
BIOCARTA_STAT3_PATHWAY,0.5113360482418358,0.6724015885546615,1.3429088159869558,8,up,NA,NA,NA,NA,NA,AM
BIOCARTA_EEA1_PATHWAY,0.6645028057328415,0.610819012545769,1.1691803773302514,7,up,NA,NA,NA,NA,NA,AM
BIOCARTA_MITR_PATHWAY,0.5517370117658204,0.763549981742704,1.2946352830276888,4,up,NA,NA,NA,NA,NA,AM
BIOCARTA_CIRCADIAN_PATHWAY,1,0.34464613918989856,0.6384410423535192,6,up,NA,NA,NA,NA,NA,AM
BIOCARTA_RECK_PATHWAY,1,0.20594870868103482,0.4183749637615573,9,up,NA,NA,NA,NA,NA,AM
BIOCARTA_MSP_PATHWAY,0.02554517133956386,0.9279903190935582,1.7190591718470385,6,up,NA,NA,NA,NA,NA,AM
BIOCARTA_SLRP_PATHWAY,0.8244486378110627,0.7510993274702535,1.0036291367838936,1,up,NA,NA,NA,NA,NA,AM
BIOCARTA_ALTERNATIVE_PATHWAY,0.5803444599305465,0.6268871941070961,1.2520082550746514,8,up,NA,NA,NA,NA,NA,AM
BIOCARTA_FOSB_PATHWAY,0.5706489550723411,0.7489502393198032,1.2698807258726172,4,up,NA,NA,NA,NA,NA,AM
BIOCARTA_NOTCH_PATHWAY,0.24384027187765503,0.815865370995945,1.511352888220773,6,up,NA,NA,NA,NA,NA,AM
BIOCARTA_TUBBY_PATHWAY,1,0.38578450394515584,0.6196366282959712,3,up,NA,NA,NA,NA,NA,AM
BIOCARTA_MRP_PATHWAY,0.8167222853790017,0.5515186065395157,1.0216627259022812,6,up,NA,NA,NA,NA,NA,AM
BIOCARTA_DICER_PATHWAY,1,0.2909981532289401,0.5174541965082314,5,up,NA,NA,NA,NA,NA,AM
BIOCARTA_PLCD_PATHWAY,0.6999364433173632,-0.6680680421706229,-1.150780715380932,4,down,NA,NA,NA,NA,NA,AM
BIOCARTA_RAN_PATHWAY,1,-0.23389391979301424,-0.4303834892560887,5,down,NA,NA,NA,NA,NA,AM
BIOCARTA_WNT_LRP6_PATHWAY,0.19427396271177697,0.8823402719256047,1.4960498657389278,4,up,NA,NA,NA,NA,NA,AM
BIOCARTA_PEPI_PATHWAY,0.04217580108305106,0.881849585917257,1.6879651917089076,7,up,NA,NA,NA,NA,NA,AM
BIOCARTA_IFNG_PATHWAY,0.22977973881791977,0.8194610593245465,1.5180137346468687,6,up,NA,NA,NA,NA,NA,AM
BIOCARTA_BOTULIN_PATHWAY,0.8282485407956286,0.6262720338073529,1.0059011895397862,3,up,NA,NA,NA,NA,NA,AM
KEGG_GLYCOLYSIS_GLUCONEOGENESIS,0.9965069224198123,-0.24424823601274068,-0.8190075454762099,48,down,0.890735277067493,0.8304812543028224,-0.96264505442081,48,up,AM
KEGG_CITRATE_CYCLE_TCA_CYCLE,1,0.17081228138359894,0.41979378504330594,27,up,0.8470043698371782,0.7229319237146542,-0.5984948705516281,27,up,AM
KEGG_PENTOSE_PHOSPHATE_PATHWAY,1,0.23007608765158763,0.5579028170059558,24,up,0.7811926379571956,0.5706824851437856,-0.17944849714512984,24,up,AM
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS,0.8425948460020011,-0.42969939446485084,-0.9520795531904759,10,down,0.8680836696697117,0.7821065422964202,-0.8028502858397816,10,up,AM
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM,1,-0.24110549874226905,-0.7330983864609121,31,down,0.8329953431156325,0.6886792737966765,-0.49520023886106196,31,up,AM
